day,blob1_id,blob1_color,blob1_strategy,blob2_id,blob2_color,blob2_strategy,blob1_choice,blob2_choice,result
64,green23,green,mirror,green24,green,mirror,paper,scissors,loss
64,red06,red,dominant,blue15,blue,random,scissors,paper,win
64,blue16,blue,random,green25,green,mirror,rock,rock,draw
64,red07,red,dominant,black04,black,lstm,rock,scissors,win
64,red08,red,dominant,green26,green,mirror,scissors,scissors,draw
64,black05,black,lstm,green27,green,mirror,paper,scissors,loss
64,green28,green,mirror,red09,red,dominant,paper,rock,win
64,purple01,purple,rl,black06,black,lstm,paper,rock,win
64,green29,green,mirror,blue17,blue,random,rock,scissors,win
64,green30,green,mirror,green31,green,mirror,paper,scissors,loss
64,green32,green,mirror,green33,green,mirror,rock,paper,loss
64,blue18,blue,random,green34,green,mirror,scissors,rock,loss
64,green35,green,mirror,black07,black,lstm,rock,scissors,win
64,green36,green,mirror,green37,green,mirror,paper,rock,win
64,blue19,blue,random,green38,green,mirror,paper,scissors,loss
64,green39,green,mirror,green40,green,mirror,scissors,rock,loss
64,red10,red,dominant,blue20,blue,random,rock,paper,loss
64,green41,green,mirror,black08,black,lstm,rock,rock,draw
64,green42,green,mirror,green43,green,mirror,scissors,rock,loss
64,green44,green,mirror,blue21,blue,random,paper,scissors,loss
64,blue22,blue,random,green45,green,mirror,paper,scissors,loss
64,blue23,blue,random,blue24,blue,random,rock,rock,draw
64,green46,green,mirror,green47,green,mirror,scissors,rock,loss
64,blue25,blue,random,green48,green,mirror,paper,paper,draw
64,red11,red,dominant,blue26,blue,random,rock,rock,draw
65,red00,red,dominant,blue00,blue,random,rock,scissors,win
65,green00,green,mirror,purple00,purple,rl,rock,scissors,win
65,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
65,blue01,blue,random,green01,green,mirror,scissors,rock,loss
65,blue02,blue,random,green02,green,mirror,rock,paper,loss
65,red01,red,dominant,green03,green,mirror,rock,scissors,win
65,blue03,blue,random,green04,green,mirror,rock,rock,draw
65,blue04,blue,random,green05,green,mirror,scissors,rock,loss
65,green06,green,mirror,red02,red,dominant,paper,rock,win
65,green07,green,mirror,blue05,blue,random,paper,paper,draw
65,blue06,blue,random,blue07,blue,random,scissors,scissors,draw
65,green08,green,mirror,green09,green,mirror,rock,paper,loss
65,red03,red,dominant,green10,green,mirror,rock,rock,draw
65,black01,black,lstm,blue08,blue,random,rock,rock,draw
65,green11,green,mirror,green12,green,mirror,paper,rock,win
65,blue09,blue,random,red04,red,dominant,paper,rock,win
65,blue10,blue,random,green13,green,mirror,rock,scissors,win
65,red05,red,dominant,black02,black,lstm,scissors,paper,win
65,green14,green,mirror,green15,green,mirror,paper,scissors,loss
65,green16,green,mirror,blue11,blue,random,rock,rock,draw
65,green17,green,mirror,blue12,blue,random,scissors,paper,win
65,green18,green,mirror,green19,green,mirror,rock,scissors,win
65,green20,green,mirror,blue13,blue,random,rock,paper,loss
65,green21,green,mirror,black03,black,lstm,paper,scissors,loss
65,blue14,blue,random,green22,green,mirror,paper,scissors,loss
65,green23,green,mirror,green24,green,mirror,scissors,scissors,draw
65,red06,red,dominant,blue15,blue,random,rock,rock,draw
65,blue16,blue,random,green25,green,mirror,scissors,rock,loss
65,red07,red,dominant,black04,black,lstm,rock,scissors,win
65,red08,red,dominant,green26,green,mirror,rock,scissors,win
65,black05,black,lstm,green27,green,mirror,paper,scissors,loss
65,green28,green,mirror,red09,red,dominant,paper,rock,win
65,purple01,purple,rl,black06,black,lstm,paper,rock,win
65,green29,green,mirror,blue17,blue,random,rock,rock,draw
65,green30,green,mirror,green31,green,mirror,paper,scissors,loss
65,green32,green,mirror,green33,green,mirror,rock,paper,loss
65,blue18,blue,random,green34,green,mirror,scissors,rock,loss
65,green35,green,mirror,black07,black,lstm,rock,scissors,win
65,green36,green,mirror,green37,green,mirror,paper,rock,win
65,blue19,blue,random,green38,green,mirror,scissors,scissors,draw
65,green39,green,mirror,green40,green,mirror,scissors,rock,loss
65,red10,red,dominant,blue20,blue,random,rock,scissors,win
65,green41,green,mirror,black08,black,lstm,paper,rock,win
65,green42,green,mirror,green43,green,mirror,scissors,rock,loss
65,green44,green,mirror,blue21,blue,random,scissors,paper,win
65,blue22,blue,random,green45,green,mirror,scissors,scissors,draw
65,blue23,blue,random,blue24,blue,random,rock,paper,loss
65,green46,green,mirror,green47,green,mirror,scissors,rock,loss
65,blue25,blue,random,green48,green,mirror,scissors,rock,loss
65,red11,red,dominant,blue26,blue,random,rock,scissors,win
66,red00,red,dominant,blue00,blue,random,scissors,paper,win
66,green00,green,mirror,purple00,purple,rl,rock,rock,draw
66,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
66,blue01,blue,random,green01,green,mirror,paper,scissors,loss
66,blue02,blue,random,green02,green,mirror,scissors,scissors,draw
66,red01,red,dominant,green03,green,mirror,scissors,scissors,draw
66,blue03,blue,random,green04,green,mirror,rock,paper,loss
66,blue04,blue,random,green05,green,mirror,scissors,rock,loss
66,green06,green,mirror,red02,red,dominant,paper,paper,draw
66,green07,green,mirror,blue05,blue,random,scissors,scissors,draw
66,blue06,blue,random,blue07,blue,random,paper,scissors,loss
66,green08,green,mirror,green09,green,mirror,paper,paper,draw
66,red03,red,dominant,green10,green,mirror,scissors,paper,win
66,black01,black,lstm,blue08,blue,random,rock,scissors,win
66,green11,green,mirror,green12,green,mirror,paper,rock,win
66,blue09,blue,random,red04,red,dominant,scissors,paper,win
66,blue10,blue,random,green13,green,mirror,paper,scissors,loss
66,red05,red,dominant,black02,black,lstm,rock,paper,loss
66,green14,green,mirror,green15,green,mirror,scissors,scissors,draw
66,green16,green,mirror,blue11,blue,random,scissors,rock,loss
66,green17,green,mirror,blue12,blue,random,scissors,rock,loss
66,green18,green,mirror,green19,green,mirror,rock,paper,loss
66,green20,green,mirror,blue13,blue,random,rock,paper,loss
66,green21,green,mirror,black03,black,lstm,paper,scissors,loss
66,blue14,blue,random,green22,green,mirror,rock,paper,loss
66,green23,green,mirror,green24,green,mirror,rock,scissors,win
66,red06,red,dominant,blue15,blue,random,rock,scissors,win
66,blue16,blue,random,green25,green,mirror,paper,rock,win
66,red07,red,dominant,black04,black,lstm,rock,scissors,win
66,red08,red,dominant,green26,green,mirror,rock,paper,loss
66,black05,black,lstm,green27,green,mirror,paper,scissors,loss
66,green28,green,mirror,red09,red,dominant,paper,rock,win
66,purple01,purple,rl,black06,black,lstm,paper,rock,win
66,green29,green,mirror,blue17,blue,random,paper,rock,win
66,green30,green,mirror,green31,green,mirror,paper,scissors,loss
66,green32,green,mirror,green33,green,mirror,scissors,paper,win
66,blue18,blue,random,green34,green,mirror,rock,rock,draw
66,green35,green,mirror,black07,black,lstm,rock,scissors,win
66,green36,green,mirror,green37,green,mirror,paper,scissors,loss
66,blue19,blue,random,green38,green,mirror,scissors,rock,loss
66,green39,green,mirror,green40,green,mirror,paper,rock,win
66,red10,red,dominant,blue20,blue,random,rock,rock,draw
66,green41,green,mirror,black08,black,lstm,paper,scissors,loss
66,green42,green,mirror,green43,green,mirror,rock,rock,draw
66,green44,green,mirror,blue21,blue,random,rock,rock,draw
66,blue22,blue,random,green45,green,mirror,rock,scissors,win
66,blue23,blue,random,blue24,blue,random,paper,paper,draw
66,green46,green,mirror,green47,green,mirror,rock,rock,draw
66,blue25,blue,random,green48,green,mirror,rock,rock,draw
66,red11,red,dominant,blue26,blue,random,rock,rock,draw
67,red00,red,dominant,blue00,blue,random,rock,scissors,win
67,green00,green,mirror,purple00,purple,rl,paper,rock,win
67,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
67,blue01,blue,random,green01,green,mirror,scissors,scissors,draw
67,blue02,blue,random,green02,green,mirror,scissors,rock,loss
67,red01,red,dominant,green03,green,mirror,rock,paper,loss
67,blue03,blue,random,green04,green,mirror,rock,paper,loss
67,blue04,blue,random,green05,green,mirror,paper,rock,win
67,green06,green,mirror,red02,red,dominant,paper,scissors,loss
67,green07,green,mirror,blue05,blue,random,rock,scissors,win
67,blue06,blue,random,blue07,blue,random,paper,rock,win
67,green08,green,mirror,green09,green,mirror,scissors,paper,win
67,red03,red,dominant,green10,green,mirror,rock,paper,loss
67,black01,black,lstm,blue08,blue,random,rock,rock,draw
67,green11,green,mirror,green12,green,mirror,paper,scissors,loss
67,blue09,blue,random,red04,red,dominant,scissors,rock,loss
67,blue10,blue,random,green13,green,mirror,paper,scissors,loss
67,red05,red,dominant,black02,black,lstm,rock,paper,loss
67,green14,green,mirror,green15,green,mirror,rock,scissors,win
67,green16,green,mirror,blue11,blue,random,scissors,scissors,draw
67,green17,green,mirror,blue12,blue,random,paper,rock,win
67,green18,green,mirror,green19,green,mirror,rock,paper,loss
67,green20,green,mirror,blue13,blue,random,paper,paper,draw
67,green21,green,mirror,black03,black,lstm,rock,scissors,win
67,blue14,blue,random,green22,green,mirror,rock,paper,loss
67,green23,green,mirror,green24,green,mirror,rock,paper,loss
67,red06,red,dominant,blue15,blue,random,rock,scissors,win
67,blue16,blue,random,green25,green,mirror,scissors,rock,loss
67,red07,red,dominant,black04,black,lstm,paper,scissors,loss
67,red08,red,dominant,green26,green,mirror,paper,paper,draw
67,black05,black,lstm,green27,green,mirror,paper,scissors,loss
67,green28,green,mirror,red09,red,dominant,paper,rock,win
67,purple01,purple,rl,black06,black,lstm,paper,rock,win
67,green29,green,mirror,blue17,blue,random,scissors,paper,win
67,green30,green,mirror,green31,green,mirror,rock,scissors,win
67,green32,green,mirror,green33,green,mirror,scissors,paper,win
67,blue18,blue,random,green34,green,mirror,scissors,rock,loss
67,green35,green,mirror,black07,black,lstm,rock,scissors,win
67,green36,green,mirror,green37,green,mirror,paper,scissors,loss
67,blue19,blue,random,green38,green,mirror,scissors,rock,loss
67,green39,green,mirror,green40,green,mirror,paper,scissors,loss
67,red10,red,dominant,blue20,blue,random,paper,scissors,loss
67,green41,green,mirror,black08,black,lstm,scissors,rock,loss
67,green42,green,mirror,green43,green,mirror,paper,rock,win
67,green44,green,mirror,blue21,blue,random,paper,rock,win
67,blue22,blue,random,green45,green,mirror,paper,scissors,loss
67,blue23,blue,random,blue24,blue,random,paper,paper,draw
67,green46,green,mirror,green47,green,mirror,paper,rock,win
67,blue25,blue,random,green48,green,mirror,rock,paper,loss
67,red11,red,dominant,blue26,blue,random,rock,paper,loss
68,red00,red,dominant,blue00,blue,random,rock,scissors,win
68,green00,green,mirror,purple00,purple,rl,paper,paper,draw
68,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
68,blue01,blue,random,green01,green,mirror,rock,rock,draw
68,blue02,blue,random,green02,green,mirror,scissors,rock,loss
68,red01,red,dominant,green03,green,mirror,rock,paper,loss
68,blue03,blue,random,green04,green,mirror,rock,paper,loss
68,blue04,blue,random,green05,green,mirror,paper,scissors,loss
68,green06,green,mirror,red02,red,dominant,paper,paper,draw
68,green07,green,mirror,blue05,blue,random,rock,rock,draw
68,blue06,blue,random,blue07,blue,random,scissors,rock,loss
68,green08,green,mirror,green09,green,mirror,scissors,rock,loss
68,red03,red,dominant,green10,green,mirror,rock,paper,loss
68,black01,black,lstm,blue08,blue,random,rock,scissors,win
68,green11,green,mirror,green12,green,mirror,paper,scissors,loss
68,blue09,blue,random,red04,red,dominant,paper,rock,win
68,blue10,blue,random,green13,green,mirror,scissors,scissors,draw
68,red05,red,dominant,black02,black,lstm,scissors,paper,win
68,green14,green,mirror,green15,green,mirror,rock,paper,loss
68,green16,green,mirror,blue11,blue,random,paper,scissors,loss
68,green17,green,mirror,blue12,blue,random,paper,paper,draw
68,green18,green,mirror,green19,green,mirror,scissors,paper,win
68,green20,green,mirror,blue13,blue,random,scissors,paper,win
68,green21,green,mirror,black03,black,lstm,rock,rock,draw
68,blue14,blue,random,green22,green,mirror,scissors,paper,win
68,green23,green,mirror,green24,green,mirror,rock,paper,loss
68,red06,red,dominant,blue15,blue,random,paper,rock,win
68,blue16,blue,random,green25,green,mirror,rock,rock,draw
68,red07,red,dominant,black04,black,lstm,scissors,scissors,draw
68,red08,red,dominant,green26,green,mirror,paper,rock,win
68,black05,black,lstm,green27,green,mirror,paper,scissors,loss
68,green28,green,mirror,red09,red,dominant,paper,paper,draw
68,purple01,purple,rl,black06,black,lstm,paper,rock,win
68,green29,green,mirror,blue17,blue,random,paper,rock,win
68,green30,green,mirror,green31,green,mirror,rock,scissors,win
68,green32,green,mirror,green33,green,mirror,scissors,rock,loss
68,blue18,blue,random,green34,green,mirror,scissors,rock,loss
68,green35,green,mirror,black07,black,lstm,rock,scissors,win
68,green36,green,mirror,green37,green,mirror,scissors,scissors,draw
68,blue19,blue,random,green38,green,mirror,paper,rock,win
68,green39,green,mirror,green40,green,mirror,paper,scissors,loss
68,red10,red,dominant,blue20,blue,random,rock,paper,loss
68,green41,green,mirror,black08,black,lstm,paper,scissors,loss
68,green42,green,mirror,green43,green,mirror,paper,scissors,loss
68,green44,green,mirror,blue21,blue,random,paper,scissors,loss
68,blue22,blue,random,green45,green,mirror,paper,scissors,loss
68,blue23,blue,random,blue24,blue,random,rock,paper,loss
68,green46,green,mirror,green47,green,mirror,paper,scissors,loss
68,blue25,blue,random,green48,green,mirror,scissors,scissors,draw
68,red11,red,dominant,blue26,blue,random,paper,rock,win
69,red00,red,dominant,blue00,blue,random,rock,rock,draw
69,green00,green,mirror,purple00,purple,rl,paper,paper,draw
69,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
69,blue01,blue,random,green01,green,mirror,scissors,rock,loss
69,blue02,blue,random,green02,green,mirror,rock,rock,draw
69,red01,red,dominant,green03,green,mirror,paper,paper,draw
69,blue03,blue,random,green04,green,mirror,paper,paper,draw
69,blue04,blue,random,green05,green,mirror,scissors,scissors,draw
69,green06,green,mirror,red02,red,dominant,scissors,paper,win
69,green07,green,mirror,blue05,blue,random,rock,scissors,win
69,blue06,blue,random,blue07,blue,random,scissors,rock,loss
69,green08,green,mirror,green09,green,mirror,scissors,rock,loss
69,red03,red,dominant,green10,green,mirror,scissors,paper,win
69,black01,black,lstm,blue08,blue,random,rock,paper,loss
69,green11,green,mirror,green12,green,mirror,scissors,scissors,draw
69,blue09,blue,random,red04,red,dominant,scissors,rock,loss
69,blue10,blue,random,green13,green,mirror,rock,scissors,win
69,red05,red,dominant,black02,black,lstm,rock,paper,loss
69,green14,green,mirror,green15,green,mirror,rock,paper,loss
69,green16,green,mirror,blue11,blue,random,rock,rock,draw
69,green17,green,mirror,blue12,blue,random,paper,scissors,loss
69,green18,green,mirror,green19,green,mirror,scissors,paper,win
69,green20,green,mirror,blue13,blue,random,scissors,rock,loss
69,green21,green,mirror,black03,black,lstm,rock,rock,draw
69,blue14,blue,random,green22,green,mirror,rock,paper,loss
69,green23,green,mirror,green24,green,mirror,scissors,paper,win
69,red06,red,dominant,blue15,blue,random,rock,paper,loss
69,blue16,blue,random,green25,green,mirror,paper,scissors,loss
69,red07,red,dominant,black04,black,lstm,paper,scissors,loss
69,red08,red,dominant,green26,green,mirror,rock,paper,loss
69,black05,black,lstm,green27,green,mirror,paper,scissors,loss
69,green28,green,mirror,red09,red,dominant,paper,scissors,loss
69,purple01,purple,rl,black06,black,lstm,paper,rock,win
69,green29,green,mirror,blue17,blue,random,paper,paper,draw
69,green30,green,mirror,green31,green,mirror,rock,paper,loss
69,green32,green,mirror,green33,green,mirror,scissors,rock,loss
69,blue18,blue,random,green34,green,mirror,scissors,rock,loss
69,green35,green,mirror,black07,black,lstm,rock,scissors,win
69,green36,green,mirror,green37,green,mirror,rock,scissors,win
69,blue19,blue,random,green38,green,mirror,rock,rock,draw
69,green39,green,mirror,green40,green,mirror,scissors,scissors,draw
